Test ID,auroc,eer,accuracy_at_eer,sensitivity_at_eer,specificity_at_eer,accuracy_at_sensitivity90,sensitivity_at_sensitivity90,specificity_at_sensitivity90
bg_m_cat_all_LogisticRegression/version_4,0.7847366333007812,0.27272725105285645,0.7272727489471436,0.7272727489471436,0.7272727489471436,0.4898989796638489,0.9090909361839294,0.4375
bg_m_cat_all_LinearRegression/version_0,0.6589595079421997,0.4409009516239166,0.5643564462661743,0.5517241358757019,0.5664739608764648,0.39603960514068604,0.931034505367279,0.30635836720466614
bg_m_cat_all_LinearRegression/version_1,0.719897985458374,0.35857143998146057,0.6403940916061401,0.6428571343421936,0.6399999856948853,0.2857142984867096,0.8928571343421936,0.18857142329216003
bg_m_cat_all_LinearRegression/version_2,0.7924507856369019,0.2835756838321686,0.7179487347602844,0.7142857313156128,0.71856290102005,0.5435897707939148,0.8928571343421936,0.485029935836792
bg_m_cat_all_LinearRegression/version_3,0.8366819620132446,0.2908755838871002,0.708737850189209,0.7096773982048035,0.7085714340209961,0.3786407709121704,0.9032257795333862,0.2857142984867096
bg_m_cat_all_LinearRegression/version_4,0.7212035655975342,0.34659090638160706,0.6666666865348816,0.6363636255264282,0.6704545617103577,0.18686868250370026,0.9090909361839294,0.09659090638160706
bg_m_BRCA_RandomForest/version_0,0.6492924690246582,0.38329681754112244,0.6138613820075989,0.6206896305084229,0.6127167344093323,0.6138613820075989,0.6206896305084229,0.6127167344093323
bg_m_BRCA_RandomForest/version_1,0.6690816879272461,0.39071428775787354,0.610837459564209,0.6071428656578064,0.6114285588264465,0.546798050403595,0.75,0.5142857432365417
bg_m_BRCA_RandomForest/version_2,0.7323566675186157,0.2597305476665497,0.7333333492279053,0.75,0.7305389046669006,0.5846154093742371,0.75,0.5568862557411194
bg_m_BRCA_RandomForest/version_3,0.7052534818649292,0.32986176013946533,0.6650485396385193,0.6774193644523621,0.6628571152687073,0.4805825352668762,0.7096773982048035,0.4399999976158142
bg_m_BRCA_RandomForest/version_4,0.6482437252998352,0.3636363744735718,0.6363636255264282,0.6363636255264282,0.6363636255264282,0.6111111044883728,0.6363636255264282,0.6079545617103577
bg_m_BRCA_SVM/version_0,0.6059398651123047,0.43771177530288696,0.6435643434524536,0.4482758641242981,0.676300585269928,0.26237624883651733,0.931034505367279,0.15028901398181915
bg_m_BRCA_SVM/version_1,0.5773469805717468,0.459285706281662,0.5960590839385986,0.4642857015132904,0.6171428561210632,0.21674877405166626,0.9285714030265808,0.10285714268684387
bg_m_BRCA_SVM/version_2,0.5212788581848145,0.4267536401748657,0.6000000238418579,0.5357142686843872,0.6107784509658813,0.1794871836900711,0.9285714030265808,0.053892213851213455
bg_m_BRCA_SVM/version_3,0.7411982417106628,0.24294930696487427,0.9029126167297363,0.5483871102333069,0.9657142758369446,0.21359223127365112,0.9354838728904724,0.08571428805589676
bg_m_BRCA_SVM/version_4,0.5826446413993835,0.46590909361839294,0.4191919267177582,0.6818181872367859,0.3863636255264282,0.22727273404598236,0.9090909361839294,0.14204545319080353
bg_m_BRCA_NN/version_0,0.6240781545639038,0.41209885478019714,0.5891088843345642,0.5862069129943848,0.589595377445221,0.20792078971862793,0.8620689511299133,0.09826589375734329
bg_m_BRCA_NN/version_1,0.6922448873519897,0.3935714364051819,0.6059113144874573,0.6071428656578064,0.6057142615318298,0.3891625702381134,0.8928571343421936,0.3085714280605316
bg_m_BRCA_NN/version_2,0.8198246955871582,0.25673651695251465,0.7384615540504456,0.75,0.7365269660949707,0.5897436141967773,0.8928571343421936,0.538922131061554
bg_m_BRCA_NN/version_3,0.8401843905448914,0.2518894076347351,0.7524271607398987,0.7419354915618896,0.7542856931686401,0.40776699781417847,0.9032257795333862,0.3199999928474426
bg_m_BRCA_NN/version_4,0.5772210359573364,0.44602274894714355,0.5252525210380554,0.5909090638160706,0.5170454382896423,0.17676767706871033,0.9090909361839294,0.08522727340459824
bg_m_BRCA_LogisticRegression/version_0,0.6531792283058167,0.38618698716163635,0.6089109182357788,0.6206896305084229,0.6069363951683044,0.27227723598480225,0.8620689511299133,0.17341040074825287
bg_m_BRCA_LogisticRegression/version_1,0.7236734628677368,0.3764285743236542,0.6354680061340332,0.6071428656578064,0.6399999856948853,0.43842363357543945,0.8928571343421936,0.36571428179740906
bg_m_BRCA_LogisticRegression/version_2,0.8198246955871582,0.25673651695251465,0.7384615540504456,0.75,0.7365269660949707,0.5897436141967773,0.8928571343421936,0.538922131061554
bg_m_BRCA_LogisticRegression/version_3,0.842949390411377,0.23290324211120605,0.762135922908783,0.774193525314331,0.7599999904632568,0.4320388436317444,0.9032257795333862,0.34857141971588135
bg_m_BRCA_LogisticRegression/version_4,0.5844525098800659,0.4517045319080353,0.5505050420761108,0.5454545617103577,0.5511363744735718,0.18686868250370026,0.9090909361839294,0.09659090638160706
bg_m_BRCA_LinearRegression/version_0,0.6529799103736877,0.38618698716163635,0.6089109182357788,0.6206896305084229,0.6069363951683044,0.2673267424106598,0.8965517282485962,0.161849707365036
bg_m_BRCA_LinearRegression/version_1,0.7159184217453003,0.3821428418159485,0.6256157755851746,0.6071428656578064,0.6285714507102966,0.4137931168079376,0.8928571343421936,0.33714285492897034
bg_m_BRCA_LinearRegression/version_2,0.8198245763778687,0.25673651695251465,0.7384615540504456,0.75,0.7365269660949707,0.5897436141967773,0.8928571343421936,0.538922131061554
bg_m_BRCA_LinearRegression/version_3,0.8429493308067322,0.23290324211120605,0.762135922908783,0.774193525314331,0.7599999904632568,0.42718446254730225,0.9032257795333862,0.34285715222358704
bg_m_BRCA_LinearRegression/version_4,0.5813533067703247,0.45454543828964233,0.5454545617103577,0.5454545617103577,0.5454545617103577,0.1818181872367859,0.9090909361839294,0.09090909361839294
